platform,title,location,description,contactPhone,startDate,endDate,photoUrl,eventUrl,contactEmail,,
https://flacarshows.com/events/event/,Precision Auto Works Cruise In," Precision Auto Works 3,  318 SW 14th Ave, Pompano Beach, Florida 33069","Every month on the second Friday.  Presented by Precision Auto Works.  This is a FREE cruise in with trophies, DJ music, food trucks and more.",(954) 247-9362,November 13 2020 6:00 pm,November 13 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2016/04/Precision.png,https://flacarshows.com/events/event/precision-auto-works-cruise-in/?date=November%2013%202020%206:00%20pm&calendar=true,dtkerry@bellsouth.net,,
https://flacarshows.com/events/event/,Classic Cars of Navarre Cruise In," Navarre Park,  8543 Navarre Parkway, Navarre, Florida",Every month on the second Friday.  People's choice awards.,(850) 936-7614,November 13 2020 6:00 pm,November 13 2020 9:00 pm,,https://flacarshows.com/events/event/classic-cars-of-navarre/?date=November%2013%202020%206:00%20pm&calendar=true,williamsongary4@bellsouth.net,,
https://flacarshows.com/events/event/,DQ Grill & Chill Cruise-In," Dairy Queen,  10503 Gibsonton Dr., Riverview, Florida","Every Friday. Each show car participant will receive a FREE ice cream cone or drink. Music provided by with DJ John Paul Gasca playing the hits from retro to right now. Open to all years, makes and models of cars, trucks and bikes. Weather permitting.",(813) 789-9485,November 13 2020 6:00 pm,November 13 2020 8:30 pm,,https://flacarshows.com/events/event/dq-grill-chill-cruise-in/?date=November%2013%202020%206:00%20pm&calendar=true,John@MobileDjMusic.com,,
https://flacarshows.com/events/event/,All American Muscle Night," Arbys,  490 N. Suncoast Blvd, Crystal River, Florida 34429","Every Friday.  Hosted by the Nature Coast Mustang Club.  Open to all years, makes and models.  Music and 50/50.",(352) 628-3715,November 13 2020 6:00 pm,November 13 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2019/07/31946397_10155581636678450_812339724839550976_n.jpg,https://flacarshows.com/events/event/all-american-muscle-night/?date=November%2013%202020%206:00%20pm&calendar=true,Perry_unger@yahoo.com,,
https://flacarshows.com/events/event/,Insty Tune & Lube Gathering," Insty Tune and Lube,  14783 N. Dale Mabry Hwy, Tampa, Florida","Every month on the second Saturday.  Bring your favorite car or hot rod, tuner, or streeter & join us for a friendly gathering of your buddies and FREE coffee and breakfast.  Get your car questions (or problems) answered for FREE by Andreh & our 4 knowledgeable, experienced mechanics. Open to all years, makes and models.",(813) 494-0356 Jim Cogley,November 14 2020 7:00 am,November 14 2020 10:00 am,,https://flacarshows.com/events/event/insty-tune-lube-gathering/?date=November%2014%202020%207:00%20am&calendar=true,carcrazynews@gmail.com,,
https://flacarshows.com/events/event/,"Cars, Coffee & Karting"," Tampa Bay Grand Prix,  3404 Cragmont Drive, Tampa, Florida","Every month on the second Saturday.  The first 100 show cars receive a free membership to the go-kart track, 1 free race, 1 free Kahwa coffee, and a free pastry.  All varieties of cars, jeeps, trucks, and motorcycles are welcome and wanted.",,November 14 2020 8:00 am,November 14 2020 10:00 am,,https://flacarshows.com/events/event/cars-coffee-karting/?date=November%2014%202020%208:00%20am&calendar=true,,,
https://flacarshows.com/events/event/,Kendall Cars & Coffee," The Palms at Town & Country Mall,  117 Ave SW 88 Street, Miami (Kendall), Florida","Open to all years of classics, hot rods, modified, stock, racing, small trucks, and more.  This is a family ambiance.  Parking is next to Casavana Restaurant and Kohl's.",,November 14 2020 8:00 am,November 14 2020 11:00 am,https://flacarshows.com/wp-content/uploads/2019/08/cars-and-coffe-1-e1566743089167-1024x580.jpg,https://flacarshows.com/events/event/kendall-cars-coffee/?date=November%2014%202020%208:00%20am&calendar=true,minicoopersofmiami@hotmail.com,,
https://flacarshows.com/events/event/,Jacksonville Cars & Coffee," The Avenues Mall,  10300 Southside Blvd, Jacksonville, Florida",Every month on the second Saturday.  This is a gathering of Automotive Addicts of all types in one place.  We regularly attract over 500 vehicles each month welcoming all makes and models of all years.,,November 14 2020 8:00 am,November 14 2020 11:00 am,https://flacarshows.com/wp-content/uploads/2016/11/Auto-Addicts-1024x767.jpg,https://flacarshows.com/events/event/auto-addicts-cars-coffee-2/?date=November%2014%202020%208:00%20am&calendar=true,info@automotiveaddicts.com,,
https://flacarshows.com/events/event/,Miami Cars & Coffee," Casavana Cuban Cuisine,  8202 Mills Drive, Miami, Florida","Every month on the second Saturday.  Hosted by Nico Mart, open to all makes and models",(757) 775-7117,November 14 2020 8:00 am,November 14 2020 11:00 am,,https://flacarshows.com/events/event/miami-cars-coffee/?date=November%2014%202020%208:00%20am&calendar=true,305illest@gmail.com,,
https://flacarshows.com/events/event/,Everglades BMW Cars & Coffee," Xtreme Action Park,  5300 Powerline Rd., Fort Lauderdale, Florida 33309",Every month on the second Saturday.  Hosted by the BMW CCA Everglades Chapter.  This is meet and great for all BMW owners.,(954) 830-9538,November 14 2020 8:00 am,November 14 2020 10:00 am,,https://flacarshows.com/events/event/everglades-bmw-cars-coffee/?date=November%2014%202020%208:00%20am&calendar=true,vanwoerden@comcast.net,,
https://flacarshows.com/events/event/,Supercar Saturdays Florida," The Shops at Pembroke Gardens,  527 SW 145th Terrace, Pembroke Pines, Florida","Every month on the second Saturday.  This is a monthly gathering of over 300 car enthusiast that includes exotic, super, hyper, custom, classic, muscle, and vintage cars.  The carefully curated auto collective approach of Supercar Saturdays Florida has the objective to create the ideal event which combines a casual and friendly approach that allows attending automotive fans to spectate and interact within the drivers will getting a close up of some of the rarest vehicles.  Food, entertainment and more.  Spectators are free.",(305) 761-2929,November 14 2020 9:00 am,November 14 2020 12:00 pm,https://flacarshows.com/wp-content/uploads/2017/02/Supercar-Sat-3.jpg,https://flacarshows.com/events/event/supercar-saturdays-florida/?date=November%2014%202020%209:00%20am&calendar=true,marketing@warrenhenryauto.com,,
https://flacarshows.com/events/event/,Oviedo Cars & Coffee," Rock & Brews,  7131 Red Bug Lake Rd, Oviedo, Florida 32765","Every month on the second Saturday. Open to all years, makes and models. Come hang out with other car enthusiasts at the Oviedo Rock & Brews huge parking lot. Grab a free cup of coffee and donut. DJ music.   Opening early for brunch and pet friendly outdoor seating. Please, no alcohol in parking lot and no reckless driving.",,November 14 2020 9:00 am,November 14 2020 12:00 pm,https://flacarshows.com/wp-content/uploads/2019/10/Nov2019-1024x683.jpg,https://flacarshows.com/events/event/oviedo-cars-coffee/?date=November%2014%202020%209:00%20am&calendar=true,oviedocarsandcoffee@gmail.com,,
https://flacarshows.com/events/event/,Porsche of Orlando Cars & Coffee," Porsche of Orlando,  9590 US-17, Maitland, Florida",Every month on the second Saturday.  Hosted by Porsche of Orlando – Maitland.  Come check out some of Central Florida's coolest cars.  Open to all makes and models.,(407) 262-0800,November 14 2020 9:00 am,November 14 2020 11:00 am,,https://flacarshows.com/events/event/porsche-of-orlando-cars-coffee/?date=November%2014%202020%209:00%20am&calendar=true,wallacec3@autonation.com,,
https://flacarshows.com/events/event/,Emerald Coast Cars & Coffee," Santa Rosa Mall,  300 Mary Esther Blvd, Mary Esther, Florida",Every month on the second Saturday.  We're a group of various car groups. We like to get out and show off our cars. It is a plus when we get to see what the other guys and gals have.,,November 14 2020 9:00 am,November 14 2020 12:00 pm,https://flacarshows.com/wp-content/uploads/2015/11/Emeral-CC-1024x576.jpg,https://flacarshows.com/events/event/ft-walton-cars-coffee/?date=November%2014%202020%209:00%20am&calendar=true,Nwflbimmer@yahoo.com,,
https://flacarshows.com/events/event/,Lance’s Ideal Classic Car Show & Swap," Ideal Classic Cars,  2224 South Tamiami Trail, Venice, Florida","Every month on the second Saturday.  Hosted by Lance's Cruzin to the Hop.  Ideal is a museum and a classic car dealership, with a gorgeous showroom that houses 85 fabulous classic cars. The have a great gift shop and so much more.  Plaques, troophies, prizes and a food vendor.  Swap vendors welcome.  Come on out and enjoy this wonderful show.",(941) 371-1061,November 14 2020 9:00 am,November 14 2020 1:00 pm,https://flacarshows.com/wp-content/uploads/2018/08/IDEAL-FLYER-GENERIC_REV-April_-2018_9-1pm_WEB.jpg,https://flacarshows.com/events/event/ideal-classic-cars-car-show/?date=November%2014%202020%209:00%20am&calendar=true,collectorcarstv@gmail.com,,
https://flacarshows.com/events/event/,"Guns, Cars and Coffee"," Orlando FFL,  306 Ocoee Apopka Rd, Ocoee, FL 34761","Every month on the second Saturday.  Hosted by Orlando FFL, Firearms & Tactical Supply.  Open to all car, truck, bike and Jeep enthusiasts.  Firearms raffles and other prizes, 50/50 and DJ music.  All proceeds benefit a local 501c3 charity.  Bring the whole family.",(407) 347-9281,November 14 2020 9:00 am,November 14 2020 11:00 am,https://flacarshows.com/wp-content/uploads/2018/07/FFL-Nov-791x1024.png,https://flacarshows.com/events/event/guns-cars-and-coffee/?date=November%2014%202020%209:00%20am&calendar=true,info@orlandoffl.com,,
https://flacarshows.com/events/event/,Marco Island Car Cruise," Marco Island Lutheran Church,  525 N Collier Blvd, Marco Island, Florida",Every Saturday.  Hosted by the Marco Island Corvette and Muscle car club.,,November 14 2020 10:00 am,November 14 2020 1:00 pm,https://flacarshows.com/wp-content/uploads/2018/09/Marco-Sat.jpeg,https://flacarshows.com/events/event/marco-island-car-cruise/?date=November%2014%202020%2010:00%20am&calendar=true,marcoislandmusclecars@gmail.com,,
https://flacarshows.com/events/event/,Saturday Nite Classic Show & Cruise," Old Town,  5770 W. Irlo Bronson Memorial Hwy., Kissimmee, FL 34746","Every Saturday.   Old Town is home to one America’s longest running weekly car show and cruise, the Saturday Nite Car Cruise. Every Saturday, we invite show-quality 1987 and older hot rods, street rods, and antiques to join us along Trophy Row and around the property showing off these classic beauties.  Cars start arriving at 1:00pm and drive down Old Town’s brick-paved Main Street at 8:30pm.  Join us every Saturday and take a trip down memory lane. Weekly cash prizes, drawings and giveaways for our cruisers.  Free live entertainment on Trophy Row Stage beginning at 7:00pm.",(407) 396-4888,November 14 2020 1:00 pm,November 14 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2018/01/012918-Sat-320x100.jpg,https://flacarshows.com/events/event/old-town-saturday-nite-classic-car-cruise/?date=November%2014%202020%201:00%20pm&calendar=true,info@myoldtownusa.com,,
https://flacarshows.com/events/event/,Dick’s Wings Cruise In," Dick's Wings,  1803 East West Pkwy, Fleming Island, Florida","Every month on the second Saturday. Hosted by the Clay County Cruzers. Open to all years, makes and models.",,November 14 2020 3:00 pm,November 14 2020 6:00 pm,,https://flacarshows.com/events/event/dicks-wings-cruise-in/?date=November%2014%202020%203:00%20pm&calendar=true,spudoff@bellsouth.net,,
https://flacarshows.com/events/event/,Packy’s Cruise Night," Packy's Sports Grill,  11379 W. Palmetto Park Road, Boca Raton, Florida","Every month on the second Saturday.  Stroll through the parking lot and enjoy classic cars to new cars, DJ music, trophies, refreshments and the company of neighbors and friends. Make it a family night. Plan to join us for dinner.  All show cars and trucks are welcome.",(561) 482-0052,November 14 2020 4:00 pm,November 14 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2019/03/Packys-Sat-e1551748605790-743x1024.jpg,https://flacarshows.com/events/event/packys-cruise-night/?date=November%2014%202020%204:00%20pm&calendar=true,,,
https://flacarshows.com/events/event/,Saturday Night Cruise In," Mellow Mushroom,  10600 Forest Hill Blvd,, Wellington, Florida 33414","Every Saturday.  This is a casual get-together for car enthusiasts to swap stories and talk about the good ole days.  Open to all years, makes and models.  50/50 jackpot plus 10% discount.",(561) 385-3270,November 14 2020 4:00 pm,November 14 2020 8:00 pm,,https://flacarshows.com/events/event/saturday-night-cruise-in/?date=November%2014%202020%204:00%20pm&calendar=true,jayjayjo@hotmail.com,,
https://flacarshows.com/events/event/,Downtown Auburndale Cruise In," Downtown Auburndale,  115 West Park Street, Auburndale, Florida","Every month on the second Saturday.  Hosted by the City of Auburndale, 50/50, cash door prizes, Chinese auction DJ and restaurants within walking distance.",(863) 934-0223,November 14 2020 4:00 pm,November 14 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2015/10/Auburndale-Sat-662x1024.jpg,https://flacarshows.com/events/event/downtown-auburndale-cruise-in/?date=November%2014%202020%204:00%20pm&calendar=true,,,
https://flacarshows.com/events/event/,Downtown Leesburg Cruise In," Downtown Leesburg,  Main Street, Leesburg, Florida","Every month on the second Saturday.  Hosted by the Cruisin' Couples Car Club and the Leesburg Partnership, and held on Main Street in Historic Downtown. $50 costume contest, $50 random drawing, 50/50, and 10 unique trophies awarded at the winners parade on Main Street 7 with special introductions of all 10 best in class winners. Just about everyone has a chance to win. We follow that parade with food trucks and a movie. All for free.",(352) 255-2232,November 14 2020 4:00 pm,November 14 2020 7:00 pm,,https://flacarshows.com/events/event/downtown-leesburg-cruise-in/?date=November%2014%202020%204:00%20pm&calendar=true,21CENTRY@COMCAST.NET,,
https://flacarshows.com/events/event/,Kustom Wheels Car Show," El Palacio de los Jugos,  14300 SW 8th St, Miami, Florida","Every month on the second Saturday.  Open to all years, makes and models.  DJ music and awards.",(305) 684-4607,November 14 2020 4:00 pm,November 14 2020 9:00 pm,,https://flacarshows.com/events/event/kustom-wheels-car-show-2/?date=November%2014%202020%204:00%20pm&calendar=true,speedracerenterprise@gmail.com,,
https://flacarshows.com/events/event/,Canal Street Cruise In," Canal Street,  Canal Street, New Smyrna Beach, Florida","Every month on the second Saturday.  Hosted by the East Coast Cruisers, and held on historic Canal Street. Open to all, there's a DJ and plenty of shops open for food and drinks. Cruisers usually start arriving around 3:00 PM, at 4:00 the streets are blocked off to through traffic and the show begins. Expect to see anywhere from 200 to over 500 of the finest custom cars, trucks and motorcycles you'll find in Florida.",(386) 478-9651,November 14 2020 4:00 pm,November 14 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2015/10/Canal-Sat.jpg,https://flacarshows.com/events/event/canal-street-cruise-in/?date=November%2014%202020%204:00%20pm&calendar=true,eastcoastcruiserscarclub@Hotmail.com,,
https://flacarshows.com/events/event/,Dunedin Cruise-in & “Campfire”," McDonald's Dunedin,  1645 Main Street, Dunedin, Florida","Every Saturday.  Weather permitting.  Bring your import or domestic, new or old car, truck, motorcycle, top fuel dragster, or anything else that you are proud of that has a motor.  We are an informal group of enthusiasts that meet every week to swap stories and brag about our rides.  We meet in the parking lot on the Westside of the building which is located on the Southeast corner of Main Street/Virginia Street. Remember to bring your favorite lawn chair to join us in our campfire type circle.",,November 14 2020 5:00 pm,November 14 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2019/03/McDonalds-1024x576.jpg,https://flacarshows.com/events/event/dunedin-cruise-in-campfire/?date=November%2014%202020%205:00%20pm&calendar=true,cgroode@yahoo.com,,
https://flacarshows.com/events/event/,Debary Cruise-In," Debary Commons,  24 US-17, Debary, Florida","Every month on the second Saturday.  Open to all years, makes and models.  Trophies, 50/50 and raffles.",(386) 837-1417,November 14 2020 5:00 pm,November 14 2020 8:00 pm,,https://flacarshows.com/events/event/debary-cruise-in/?date=November%2014%202020%205:00%20pm&calendar=true,bobdelt46@aol.com,,
https://flacarshows.com/events/event/,Downtown Longwood Cruise In," Downtown Longwood,  174 West Church Avenue, Longwood, Florida",Every month on the second Saturday.  Over 200 cars and trucks parked along the oak shaded brick streets every second Saturday of each month.  Music by DJ Don from Cruisin Orlando.  Free for all years and models. Hosted by the City of Longwood.,(407) 617-4201,November 14 2020 5:00 pm,November 14 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2015/10/Pic-84-1024x678.jpg,https://flacarshows.com/events/event/downtown-longwood-cruise-in/?date=November%2014%202020%205:00%20pm&calendar=true,tarasnova@yahoo.com,,
https://flacarshows.com/events/event/,Lance’s Joey D’s Pizza Car Show," Joey D's Pizza,  6401 Manatee Ave West, Bradenton, Florida 34209","Every month on the second Saturday.  Hosted and music by Lance's Cruzin to the Hop.  Great food and a big parking lot.  Trophies, prizes and lots of FUN!!  Try it you'll like it!!",(941) 371-1061,November 14 2020 5:00 pm,November 14 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2016/05/Lance-Joey.jpg,https://flacarshows.com/events/event/lances-cruzin-to-the-hop-at-joey-ds-pizza-in-bradenton/?date=November%2014%202020%205:00%20pm&calendar=true,collectorcarstv@gmail.com,,
https://flacarshows.com/events/event/,Show N Shine Cruise In," Virginia College,  312 East 9 Mile Road, Pensacola, Florida 32514","Every Saturday.  Hosted by the Panhandle Cruisers.  The show is located on the east end of the Virginia College parking lot in the Nine Mile Plaza.  We have cars, music and friendly folks of all ages. A 50/50 drawing is held every month. The Panhandle Cruiser Car Club Inc. is a not profit corporation and we are founded on the principles of encouraging restoration, repair, or modification of special interest vehicles.",(241) 946-3327 Warren,November 14 2020 5:00 pm,November 14 2020 8:00 pm,,https://flacarshows.com/events/event/show-n-shine-cruise-in/?date=November%2014%202020%205:00%20pm&calendar=true,Capsoda@gulftel.com,,
https://flacarshows.com/events/event/,Talking Cars Under the Stars Cruise In," Publix Super Market,  9200 NW 39th Ave, Gainesville, Florida","Every month on the second Saturday.  Hosted by the Gainesville Street Rods.  All street legal vehicles welcomed.  Always a great family oriented and fun time with DJ music, 50/50, a $100 cash drawing & door prizes.  “Young Cruiser” (25 & younger), 1st place trophy plus $25 and 2nd place trophy for registered vehicles.  50/50 proceeds will go to “Stop Children’s Cancer”.",(352) 658-1477,November 14 2020 5:30 pm,November 14 2020 8:30 pm,https://flacarshows.com/wp-content/uploads/2018/09/GSR-Logo-Talkin-Cars-Under-the-stars-2017-1.png,https://flacarshows.com/events/event/talking-cars-under-the-stars-cruise-in/?date=November%2014%202020%205:30%20pm&calendar=true,gret215@gmail.com,,
https://flacarshows.com/events/event/,Boardroom’s Cruise In," 4:30 Boardroom Bar,  3343 NE 32nd Street, Fort Lauderdale, Florida","Every Saturday.  Vintage cars, trucks and motorcycles, and food provided by Smoke BBQ and the Bohemian Latin Grill.",(727) 466-7149,November 14 2020 8:00 pm,November 14 2020 11:00 pm,,https://flacarshows.com/events/event/boardrooms-cruise-in/?date=November%2014%202020%208:00%20pm&calendar=true,Dfaber71@gmail.com,,
https://flacarshows.com/events/event/,JJ’s Flash Back Classic Car Show," JJ's Lounge and Package,  24433 State Road 46, Sorrento, Floirda","Every month on the third Sunday.  Trophies, drink specials and music",(352) 383-1400,November 15 2020 12:00 pm,November 15 2020 3:00 pm,,https://flacarshows.com/events/event/jjs-flash-back-classic-car-show/?date=November%2015%202020%2012:00%20pm&calendar=true,ladibiker001@gmail.com,,
https://flacarshows.com/events/event/,Tijuana Taxi Deerfield Cruise In," Tijuana Taxi Co.,  1015 S Federal Hwy, Deerfield Beach, fla 33441","Every Sunday. Great food and drink options, shaded parking, great exposure to foot traffic, a $25 Taxi gift card to the manager's choice and a 15% discount when entering a ride in the show field.",(954) 675-8679,November 15 2020 5:00 pm,November 15 2020 8:00 pm,,https://flacarshows.com/events/event/tijuana-taxi-deerfield-day-cruise-in/?date=November%2015%202020%205:00%20pm&calendar=true,rich@rockinrich.net,,
https://flacarshows.com/events/event/,Vero Beach Cruise-in," T/A Truck Stop,  8909 20th St (RT60), Vero Beach, FL 32966",Every month on the third Monday.  Hosted by the No Name Car Club.   50/50 raffle for local charity and four restaurants to choose from.,(772) 528-4247,November 16 2020 5:00 pm,November 16 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2017/06/Mon-TA-785x1024.jpg,https://flacarshows.com/events/event/vero-beach-cruise-in/?date=November%2016%202020%205:00%20pm&calendar=true,nonamecarclub@outlook.com,,
https://flacarshows.com/events/event/,Pirate’s Well Cruise In," Pirate's Well Restaurant And Bar,  9477 Alt A1A, Lake Park, Florida","Every Monday.  Hosted by South East Rods & Customs.  There's a Pirate's Well Choice award, 15% participant discount, food and beverage specials, and more. On the fourth Monday, Corvettes are featured on Vette Night…bring yours; it's a great place to show it off!",(561) 753-3279,November 16 2020 5:00 pm,November 16 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2015/11/Pirates2.jpg,https://flacarshows.com/events/event/pirates-well-cruise-in/?date=November%2016%202020%205:00%20pm&calendar=true,Donnie1247@aol.com,,
https://flacarshows.com/events/event/,Porsche Night at the Ace," Ace Cafe,  100 W. Livingston St., Orlando, Florida","Every month on the third Monday.   Join the Florida Citrus Region Porsche Club of America for their social dinner, don't need to be a member to attend.  Happy hour 4-7pm.  Ace Cafe is THE place for all things cars, bikes and rock n' roll.  With a full-service restaurant, art gallery and live music; there's something for everyone.  Plus it is dog friendly.",(407) 996-6686,November 16 2020 6:00 pm,November 16 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2017/09/AceOrlandoLogo-WEBlarge.png,https://flacarshows.com/events/event/porsche-night-at-the-ace/?date=November%2016%202020%206:00%20pm&calendar=true,alee@acecafeusa.com,,
https://flacarshows.com/events/event/,Motor Monday’s Cruise in," Boston Market,  16215 N Dale Mabry Hwy, Tampa, Florida","Every Monday.  A gathering of car enthusiasts, gearheads, motorheads and “car nuts”.  Come see some of Tampa's finest, quickest, coolest and hottest cars around here. All cars, trucks, and motorcycles welcome.",(813) 992-2621,November 16 2020 6:00 pm,November 16 2020 9:00 pm,,https://flacarshows.com/events/event/motor-mondays-cruise-in/?date=November%2016%202020%206:00%20pm&calendar=true,,,
https://flacarshows.com/events/event/,Spring Hill Classic Car Cruise In," Winn Dixie,  2240 Commercial Way, Spring Hill, Fl 34606","Every Tuesday.  Music, 50/50, prizes, and valve cover car races.  Great cars and great people",(516) 359-7162,November 17 2020 3:00 pm,November 17 2020 7:00 pm,,https://flacarshows.com/events/event/spring-hill-classic-car-cruise-in/?date=November%2017%202020%203:00%20pm&calendar=true,toys403@aol.com,,
https://flacarshows.com/events/event/,Smokin’ Hot Cruise-In," Smokin' Aces BBQ,  2509 N. Park Road, Plant City, Florida","Every month on the third Tuesday. FREE food and FREE drink for each show car drive & passenger. Come to the DJ trailer to get your food ticket. Massive well-shaded and well-lighted parklot.  Music provided by with DJ John Paul Gasca playing the hits from retro to right now. Open to all years, makes and models of cars, trucks and bikes.",(813) 789-9485,November 17 2020 4:00 pm,November 17 2020 7:00 pm,,https://flacarshows.com/events/event/smokin-hot-cruise-in/?date=November%2017%202020%204:00%20pm&calendar=true,John@MobileDjMusic.com,,
https://flacarshows.com/events/event/,Dairy Queen Classic Car & Truck Show," Dairy Queen,  222 North Nova Road, Ormond Beach, Florida","Every month on the third Tuesday.  Food & drink specials, door prizes, DJ music and 50/50 drawing for Children's Miracle Network.",(386) 676-2144,November 17 2020 4:00 pm,November 17 2020 7:00 pm,,https://flacarshows.com/events/event/dairy-queenclassic-car-truck-show/?date=November%2017%202020%204:00%20pm&calendar=true,,,
https://flacarshows.com/events/event/,PBC Duffy’s Cruise In," Duffy's Sports Grill,  1750 South Federal Highway, Delray Beach, Florida","Every Tuesday.  Hosted by PBC Classics Car Club.  The show is open-to-all, and there's a 10% discount to club members.",(561) 704-0669,November 17 2020 5:00 pm,November 17 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2015/10/PBC-Duffy.jpg,https://flacarshows.com/events/event/pbc-classics-cruise-in/?date=November%2017%202020%205:00%20pm&calendar=true,carshowjean@aol.com,,
https://flacarshows.com/events/event/,Bahamas Breeze Corvette Meet," Bahamas Breeze,  2750 Sawgrass Mills Circle, Sunrise, Florida",Every Tuesday.  Hosted by the South Florida Vettes.  Preferred parking and discounts on food and beverage.   Come and join fellow Corvette owners and enthusiasts for cold drinks and good food.,(954) 654-0353,November 17 2020 5:00 pm,November 17 2020 8:00 pm,https://flacarshows.com/wp-content/uploads/2015/11/SFLVet.jpg,https://flacarshows.com/events/event/brus-room-cruise-in/?date=November%2017%202020%205:00%20pm&calendar=true,conti324@comcast.net,,
https://flacarshows.com/events/event/,Jax Beach Cruise In," Sea Walk Pavilion,  74 1st St N, Jacksonville Beach, Florida","Every month on the third Tuesday.  Hosted by Better Jacksonville Beach, and held along 1st Street North between Beach Boulevard and 6th Avenue. Map is approximate. Vehicles will be selected each month to be showcased in the Sea Walk Pavilion and Latham Plaza in Jacksonville Beach. Other attendees are encouraged to use the public parking lot adjacent to Latham Plaza.",,November 17 2020 5:00 pm,November 17 2020 8:00 pm,,https://flacarshows.com/events/event/jax-beach-cruise-in/?date=November%2017%202020%205:00%20pm&calendar=true,info@betterjaxbeach.com,,
https://flacarshows.com/events/event/,Carpro Cruise In," Lowe's,  3620 SE Federal Hwy., Stuart, Florida",Every Tuesday.  Hosted by Lew's Crew and Carpro Auto Spa of Stuart.  This is the longest running car show on the Treasure Coast.,(772) 285-3320,November 17 2020 5:30 pm,November 17 2020 7:30 pm,,https://flacarshows.com/events/event/carpro-cruise-in/?date=November%2017%202020%205:30%20pm&calendar=true,jimserra117@yahoo.com,,
https://flacarshows.com/events/event/,Tampa Bay Cruise In," Cheddar's Scratch Kitchen,  11004 N Dale Mabry Hwy., Tampa, Florida","Every Tuesday.  Hosted by the Tampa Bay Antique Vehicles Association, it's open-to-all, is FREE, registrant giveaways, 50/50 raffle, music, special themed events, and a fun time for all.",(813) 335-3139,November 17 2020 6:00 pm,November 17 2020 8:30 pm,,https://flacarshows.com/events/event/tampa-bay-cruise-in/?date=November%2017%202020%206:00%20pm&calendar=true,moresi.hydro@gmail.com,,
https://flacarshows.com/events/event/,BMW Night at the Ace," Ace Cafe,  100 W. Livingston St., Orlando, Florida","Every month on the third Tuesday. Join the BMW Club of Orlando on the third Tuesday every month. Open to all BMW, free event, rain or shine.",(407) 996-6686,November 17 2020 6:00 pm,November 17 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2018/08/maxresdefault-1024x576.jpg,https://flacarshows.com/events/event/bmw-night-at-the-ace/?date=November%2017%202020%206:00%20pm&calendar=true,alee@AceCafeUSA.com,,
https://flacarshows.com/events/event/,St Cloud Classic & Muscle Car Cruise In," Stone Creek Tavern,  1105 Pennsylvania Ave., St. Cloud, Florida","Every Wednesday.  Open to all years, makes, and models.  Great eats and bands nightly.",(352) 223-2428,November 18 2020 5:00 pm,November 18 2020 8:00 pm,,https://flacarshows.com/events/event/st-cloud-claassic-muscle-car-cruise-in/?date=November%2018%202020%205:00%20pm&calendar=true,,,
https://flacarshows.com/events/event/,Woody’s Cruise-In," Woody's BBQ,  99 Flagler Plaza Drive, Palm Coast, Florida","Every Wednesday.  Open to all makes, models and years are welcome. Music by DJ Frank Roberts.",,November 18 2020 5:00 pm,November 18 2020 9:00 pm,,https://flacarshows.com/events/event/woodys-cruise-in/?date=November%2018%202020%205:00%20pm&calendar=true,froberts6@cfl.rr.com,,
https://flacarshows.com/events/event/,Jeep & Truck Night at the Ace," Ace Cafe,  100 W. Livingston St., Orlando, Florida","Every month on the third Wednesday.  Open to all years of trucks, Jeeps and 4×4.  Happy hour 4-7pm.  Ace Cafe is THE place for all things cars, bikes and rock n' roll.  With a full-service restaurant, art gallery and live music; there's something for everyone.  Plus it is dog friendly.",(407) 996-6686,November 18 2020 6:00 pm,November 18 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2017/06/Logo-Trans.png,https://flacarshows.com/events/event/jeep-truck-night-at-the-ace/?date=November%2018%202020%206:00%20pm&calendar=true,alee@acecafeusa.com,,
https://flacarshows.com/events/event/,Wednesday Nite Car Show," Old Town,  5770 W Irlo Bronson Mem Hwy, Kissimmee, Florida","Every Wednesday.  Each week Old Town features a different type of car or truck.  As long as you own that type of vehicle, you can be a part of an Old Town car show.  It’s free to participate and features live music on Trophy Row Stage.",(407) 396-4888,November 18 2020 6:00 pm,November 18 2020 9:00 pm,https://flacarshows.com/wp-content/uploads/2018/01/012918-Wed-320x100.jpg,https://flacarshows.com/events/event/wednesday-nite-car-show/?date=November%2018%202020%206:00%20pm&calendar=true,info@myoldtownusa.com,,
