platform,title,location,description,contactPhone,startDate,endDate,photoUrl,eventUrl,contactEmail,,
http://www.socalcarculture.com/events.html,Classics at Carl's,"13425 Beach Blvd., Westminster",,,10 December 2019 4PM,10 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Mid City Car Meet,"5746 W. Adams St., Los Angeles",,,11 December 2019 7PM,11 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Odd Squad Car Club Coffee Cruise,"9829 Venice Blvd., Los Angeles",,,11 December 2019 7PM,11 December 2019 11PM,,,,,
http://www.socalcarculture.com/events.html,Big Wednesdays Car Show,"2001 E. Orangethorpe Ave., Placentia",,,11 December 2019 5PM,11 December 2019 7:30PM,,,,,
http://www.socalcarculture.com/events.html,Inland Empire Classic Mustang Club,"Farmer Boys 3883 Pierce St., Riverside",,,11 December 2019 5PM,11 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Weekly Cruise Night,"See Flyer for Location, Simi Valley",,,11 December 2019 5PM,11 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,VC3 Cruise Night,"1780 S. Victoria Ave., Ventura",,,11 December 2019 7PM,11 December 2019,,,,,
http://www.socalcarculture.com/events.html,Classic Car Fridays,"Elks Lodge 7212 Melrose St., Buena Park",,,13 December 2019 4PM,13 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Bob's Big Boy 4211 W. Riverside Drive,"3PM, Burbank",,,13 December 2019 3PM,13 December 2019 10PM,,,,,
http://www.socalcarculture.com/events.html,Valley Cruise Night,"Fosters Freeze 201 S. Glenoaks Blvd., Burbank",,,13 December 2019 7PM,13 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Friday Night Car Show,"12891 Historic Main Street, Garden Grove",,,13 December 2019 5PM,13 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Rollin Heaps Friday Night Roll In,"6065 Lankershim Blvd., North Hollywood",,,13 December 2019 7PM,13 December 2019 10PM,,,,,
http://www.socalcarculture.com/events.html,Bob's Big Boy,"8876 Corbin Ave., Northridge",,,13 December 2019 5PM,13 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Tuxie's Drive In Cruise Night,"6030 Magnolia Ave., Riverside",,,13 December 2019 5PM,13 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Sonic Drive-In,"58145 Highway 62, Yucca Valley",,,13 December 2019 6:30PM,13 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Classic Car Show,"Farmer Boys 500 W. Lambert Rd., Brea",,,14 December 2019 5PM,14 December 2019 7PM,,,,,
http://www.socalcarculture.com/events.html,Cbad Cars,"7130 Avenida Encinas, Carlsbad",,,14 December 2019 7AM,14 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee Corona,"Saleen Head Quarters 2755 Wardlow Rd., Corona",,,14 December 2019 7AM,14 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Monarch Bay Plaza,"Crown Valley & PCH, Dana Point",,,14 December 2019 7AM,14 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Classic Cruisers Car Show,"Farmer Boys 641 W. Redondo Beach Blvd., Gardena",,,14 December 2019 1PM,14 December 2019 5PM,,,,,
http://www.socalcarculture.com/events.html,DK's Donuts,"9971 Chapman Ave. at Brookhurst, Garden Grove",,,14 December 2019 6AM,14 December 2019 8AM,,,,,
http://www.socalcarculture.com/events.html,Donut Derelicts,"Magnolia & Adams, Huntington Beach",,,14 December 2019 6AM,14 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Early Rodder's,"United Artists Theatre 1919 Verdugo Blvd., La Cañada",,,14 December 2019 6:30AM,14 December 2019 8:30AM,,,,,
http://www.socalcarculture.com/events.html,Donuts & Dipsticks,"2001 E. Orangethorpe Ave., Placentia",,,14 December 2019 7AM,14 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee,"5978 Paseo Delicias, Rancho Santa Fe",,,14 December 2019 8AM,14 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,Classic Car Show,"Farmer Boys 1766 Kendall Dr., San Bernardino",,,14 December 2019 2PM,14 December 2019 5PM,,,,,
http://www.socalcarculture.com/events.html,South OC Cars & Coffee,"Outlets at San Clemente SW Corner, San Clemente",,,14 December 2019 9AM,14 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,Coffee N' Cars,"23222 Valencia Blvd., Valencia",,,14 December 2019 7AM,14 December 2019 8:30AM,,,,,
http://www.socalcarculture.com/events.html,Picker's Paradise Automotive Swap Meet,"Elks Lodge 7212 Melrose St., Buena Park",,,15 December 2019 6AM,15 December 2019,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee Chino Hills,"Donut Star 4195 Chino Hills Pkwy., Chino Hills",,,15 December 2019 7AM,15 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee,"Pacific City, Huntington Beach",,,15 December 2019 7:30AM,15 December 2019 9:30AM,,,,,
http://www.socalcarculture.com/events.html,Hot Cakes & Hot Rods at Glory Days Sports Grill,"4132 Woodruff, Lakewood",,,15 December 2019 8AM,15 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,Spark of Love Toy Drive & Car Show,"LBPOA Park 7390 Carson Blvd., Long Beach",,,15 December 2019 9AM,15 December 2019 12PM,,,,,
http://www.socalcarculture.com/events.html,Wheels & Waves Malibu,"Malibu Country Mart 3835 Cross Creek Rd., Malibu",,,15 December 2019 7AM,15 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Balboa Car Show at the Fun Zone,"607 East Balboa Blvd., Newport Beach",,,15 December 2019 7AM,15 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Classic Cars & Coffee,"Western Bagel 19500 Plummer St., Northridge",,,15 December 2019 6AM,15 December 2019,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee,"J&M Speed Center 3230 W. Motor Circle Dr., Riverside",,,15 December 2019 8AM,15 December 2019 10AM,,,,,
http://www.socalcarculture.com/events.html,Hot Rods at the Beach,"Glory Days Seaside Grill, Seal Beach",,,15 December 2019 8AM,15 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,Supercar Sunday,"Pierce College 6201 Winnetka Ave., Woodland Hills",,,15 December 2019 7AM,15 December 2019 10AM,,,,,
http://www.socalcarculture.com/events.html,Deli Relics Car Show,"Gus's 8320 Alondra Blvd., Paramount",,,16 December 2019 4PM,16 December 2019 7:30PM,,,,,
http://www.socalcarculture.com/events.html,Park 'n Chill,"30721 Russell Ranch Rd., Westlake Village",,,16 December 2019 8PM,16 December 2019,,,,,
http://www.socalcarculture.com/events.html,Tuesday Cruz-In,"Chatsworth & Lindley St., Granada Hills",,,17 December 2019 6PM,17 December 2019,,,,,
http://www.socalcarculture.com/events.html,Classics at Carl's,"13425 Beach Blvd., Westminster",,,17 December 2019 4PM,17 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Mid City Car Meet,"5746 W. Adams St., Los Angeles",,,18 December 2019 7PM,18 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Odd Squad Car Club Coffee Cruise,"9829 Venice Blvd., Los Angeles",,,18 December 2019 7PM,18 December 2019 11PM,,,,,
http://www.socalcarculture.com/events.html,Big Wednesdays Car Show,"2001 E. Orangethorpe Ave., Placentia",,,18 December 2019 5PM,18 December 2019 7:30PM,,,,,
http://www.socalcarculture.com/events.html,Weekly Cruise Night,"See Flyer for Location, Simi Valley",,,18 December 2019 5PM,18 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,VC3 Cruise Night,"1780 S. Victoria Ave., Ventura",,,18 December 2019 7PM,18 December 2019,,,,,
http://www.socalcarculture.com/events.html,Classic Car Fridays,"Elks Lodge 7212 Melrose St., Buena Park",,,20 December 2019 4PM,20 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Bob's Big Boy 4211 W. Riverside Drive,"3PM, Burbank",,,20 December 2019 3PM,20 December 2019 10PM,,,,,
http://www.socalcarculture.com/events.html,Valley Cruise Night,"Fosters Freeze 201 S. Glenoaks Blvd., Burbank",,,20 December 2019 7PM,20 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Friday Night Car Show,"12891 Historic Main Street, Garden Grove",,,20 December 2019 5PM,20 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Rollin Heaps Friday Night Roll In,"6065 Lankershim Blvd., North Hollywood",,,20 December 2019 7PM,20 December 2019 10PM,,,,,
http://www.socalcarculture.com/events.html,Bob's Big Boy,"8876 Corbin Ave., Northridge",,,20 December 2019 5PM,20 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Farmer Boys Cruise Night,"2901 Iowa Ave., Riverside",,,20 December 2019 5PM,20 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Sonic Drive-In,"58145 Highway 62, Yucca Valley",,,20 December 2019 6:30PM,20 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Classic Car Show,"Farmer Boys 500 W. Lambert Rd., Brea",,,21 December 2019 5PM,21 December 2019 7PM,,,,,
http://www.socalcarculture.com/events.html,Cbad Cars,"7130 Avenida Encinas, Carlsbad",,,21 December 2019 7AM,21 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee Corona,"Saleen Head Quarters 2755 Wardlow Rd., Corona",,,21 December 2019 7AM,21 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Cal-Rods Saturday Morning Car Corral,"501 N. Azusa Ave., Covina",,,21 December 2019 7:30AM,21 December 2019 10:30AM,,,,,
http://www.socalcarculture.com/events.html,Monarch Bay Plaza,"Crown Valley & PCH, Dana Point",,,21 December 2019 7AM,21 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Classic Cruisers Car Show,"Farmer Boys 641 W. Redondo Beach Blvd., Gardena",,,21 December 2019 1PM,21 December 2019 5PM,,,,,
http://www.socalcarculture.com/events.html,DK's Donuts,"9971 Chapman Ave. at Brookhurst, Garden Grove",,,21 December 2019 6AM,21 December 2019 8AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee,"22365 Barton Rd., Grand Terrace",,,21 December 2019 8AM,21 December 2019 10AM,,,,,
http://www.socalcarculture.com/events.html,Donut Derelicts,"Magnolia & Adams, Huntington Beach",,,21 December 2019 6AM,21 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Early Rodder's,"United Artists Theatre 1919 Verdugo Blvd., La Cañada",,,21 December 2019 6:30AM,21 December 2019 8:30AM,,,,,
http://www.socalcarculture.com/events.html,Spring Street Parking Lot Parade,"6522 E. Spring St., Long Beach",,,21 December 2019 4PM,21 December 2019 7PM,,,,,
http://www.socalcarculture.com/events.html,Conejo Valley Cars & Coffee,"2700 Teller Rd., Newbury Park",,,21 December 2019 7AM,21 December 2019 10AM,,,,,
http://www.socalcarculture.com/events.html,Donuts & Dipsticks,"2001 E. Orangethorpe Ave., Placentia",,,21 December 2019 7AM,21 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee,"5978 Paseo Delicias, Rancho Santa Fe",,,21 December 2019 8AM,21 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,South OC Cars & Coffee,"Outlets at San Clemente SW Corner, San Clemente",,,21 December 2019 9AM,21 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,Coffee N' Cars,"23222 Valencia Blvd., Valencia",,,21 December 2019 7AM,21 December 2019 8:30AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee Chino Hills,"Donut Star 4195 Chino Hills Pkwy., Chino Hills",,,22 December 2019 7AM,22 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee,"Pacific City, Huntington Beach",,,22 December 2019 7:30AM,22 December 2019 9:30AM,,,,,
http://www.socalcarculture.com/events.html,Hot Cakes & Hot Rods at Glory Days Sports Grill,"4132 Woodruff, Lakewood",,,22 December 2019 8AM,22 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,Malibu Cars & Coffee,"24250 Pacific Coast Hwy., Malibu",,,22 December 2019 7AM,22 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Balboa Car Show at the Fun Zone,"607 East Balboa Blvd., Newport Beach",,,22 December 2019 7AM,22 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Classic Cars & Coffee,"Western Bagel 19500 Plummer St., Northridge",,,22 December 2019 6AM,22 December 2019,,,,,
http://www.socalcarculture.com/events.html,Pistons & Pints,"Lost Winds Brewing Company 924 Calle Negocio, San Clemente",,,22 December 2019 12PM,22 December 2019 2PM,,,,,
http://www.socalcarculture.com/events.html,Hot Rods at the Beach,"Glory Days Seaside Grill, Seal Beach",,,22 December 2019 8AM,22 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,Supercar Sunday,"Pierce College 6201 Winnetka Ave., Woodland Hills",,,22 December 2019 7AM,22 December 2019 10AM,,,,,
http://www.socalcarculture.com/events.html,Deli Relics Car Show,"Gus's 8320 Alondra Blvd., Paramount",,,23 December 2019 4PM,23 December 2019 7:30PM,,,,,
http://www.socalcarculture.com/events.html,Park 'n Chill,"30721 Russell Ranch Rd., Westlake Village",,,23 December 2019 8PM,23 December 2019,,,,,
http://www.socalcarculture.com/events.html,Tuesday Cruz-In,"Chatsworth & Lindley St., Granada Hills",,,24 December 2019 6PM,24 December 2019,,,,,
http://www.socalcarculture.com/events.html,Classics at Carl's,"13425 Beach Blvd., Westminster",,,24 December 2019 4PM,24 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Mid City Car Meet,"5746 W. Adams St., Los Angeles",,,25 December 2019 7PM,25 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Odd Squad Car Club Coffee Cruise,"9829 Venice Blvd., Los Angeles",,,25 December 2019 7PM,25 December 2019 11PM,,,,,
http://www.socalcarculture.com/events.html,Big Wednesdays Car Show,"2001 E. Orangethorpe Ave., Placentia",,,25 December 2019 5PM,25 December 2019 7:30PM,,,,,
http://www.socalcarculture.com/events.html,Weekly Cruise Night,"See Flyer for Location, Simi Valley",,,25 December 2019 5PM,25 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,VC3 Cruise Night,"1780 S. Victoria Ave., Ventura",,,25 December 2019 7PM,25 December 2019,,,,,
http://www.socalcarculture.com/events.html,Classic Car Fridays,"Elks Lodge 7212 Melrose St., Buena Park",,,27 December 2019 4PM,27 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Bob's Big Boy 4211 W. Riverside Drive,"3PM, Burbank",,,27 December 2019 3PM,27 December 2019 10PM,,,,,
http://www.socalcarculture.com/events.html,Valley Cruise Night,"Fosters Freeze 201 S. Glenoaks Blvd., Burbank",,,27 December 2019 7PM,27 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Friday Night Car Show,"12891 Historic Main Street, Garden Grove",,,27 December 2019 5PM,27 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Rollin Heaps Friday Night Roll In,"6065 Lankershim Blvd., North Hollywood",,,27 December 2019 7PM,27 December 2019 10PM,,,,,
http://www.socalcarculture.com/events.html,Bob's Big Boy,"8876 Corbin Ave., Northridge",,,27 December 2019 5PM,27 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,George's Burger Car Show,"334 S. Riverside Ave., Rialto",,,27 December 2019 5PM,27 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Sonic Drive-In,"58145 Highway 62, Yucca Valley",,,27 December 2019 6:30PM,27 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Classic Car Show,"Farmer Boys 500 W. Lambert Rd., Brea",,,28 December 2019 5PM,28 December 2019 7PM,,,,,
http://www.socalcarculture.com/events.html,Cbad Cars,"7130 Avenida Encinas, Carlsbad",,,28 December 2019 7AM,28 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Gzzilla 69 Saturday Night Cars,"Pep Boys 4046 Grand Ave., Chino",,,28 December 2019 6PM,28 December 2019 9PM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee Corona,"Saleen Head Quarters 2755 Wardlow Rd., Corona",,,28 December 2019 7AM,28 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Monarch Bay Plaza,"Crown Valley & PCH, Dana Point",,,28 December 2019 7AM,28 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Manhattan Beach Cars & Coffee,"850 S. Sepulveda Blvd., El Segundo",,,28 December 2019 8AM,28 December 2019 10AM,,,,,
http://www.socalcarculture.com/events.html,Classic Cruisers Car Show,"Farmer Boys 641 W. Redondo Beach Blvd., Gardena",,,28 December 2019 1PM,28 December 2019 5PM,,,,,
http://www.socalcarculture.com/events.html,DK's Donuts,"9971 Chapman Ave. at Brookhurst, Garden Grove",,,28 December 2019 6AM,28 December 2019 8AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee,"Chevy Chase Country Club 3067 E. Chevy Chase Dr., Glendale",,,28 December 2019 8AM,28 December 2019 10AM,,,,,
http://www.socalcarculture.com/events.html,Donut Derelicts,"Magnolia & Adams, Huntington Beach",,,28 December 2019 6AM,28 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Cruisin' Vicky's Burgers,"8320 Limonite Ave., Jurupa Valley",,,28 December 2019 2PM,28 December 2019 5PM,,,,,
http://www.socalcarculture.com/events.html,Early Rodder's,"United Artists Theatre 1919 Verdugo Blvd., La Cañada",,,28 December 2019 6:30AM,28 December 2019 8:30AM,,,,,
http://www.socalcarculture.com/events.html,Donuts & Dipsticks,"2001 E. Orangethorpe Ave., Placentia",,,28 December 2019 7AM,28 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee,"5978 Paseo Delicias, Rancho Santa Fe",,,28 December 2019 8AM,28 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,South OC Cars & Coffee,"Outlets at San Clemente SW Corner, San Clemente",,,28 December 2019 9AM,28 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,Coffee N' Cars,"23222 Valencia Blvd., Valencia",,,28 December 2019 7AM,28 December 2019 8:30AM,,,,,
http://www.socalcarculture.com/events.html,Carcadia Route 66,"Arcadia Hub Shopping Ctr. 733 W. Naomi, Arcadia",,,29 December 2019 7AM,29 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee Chino Hills,"Donut Star 4195 Chino Hills Pkwy., Chino Hills",,,29 December 2019 7AM,29 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Hi-Desert Auto Parts Swap Meet,"17578 Eucalyptus Ave., Hesperia",,,29 December 2019 6AM,29 December 2019 3PM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee,"Pacific City, Huntington Beach",,,29 December 2019 7:30AM,29 December 2019 9:30AM,,,,,
http://www.socalcarculture.com/events.html,Hot Cakes & Hot Rods at Glory Days Sports Grill,"4132 Woodruff, Lakewood",,,29 December 2019 8AM,29 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,29 December 2019 7AM,29 December 2019 1PM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee Los Angeles,"3226 Riverside Dr., Los Angeles",,,29 December 2019 7AM,29 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Balboa Car Show at the Fun Zone,"607 East Balboa Blvd., Newport Beach",,,29 December 2019 7AM,29 December 2019 9AM,,,,,
http://www.socalcarculture.com/events.html,Classic Cars & Coffee,"Western Bagel 19500 Plummer St., Northridge",,,29 December 2019 6AM,29 December 2019,,,,,
http://www.socalcarculture.com/events.html,Hot Rods at the Beach,"Glory Days Seaside Grill, Seal Beach",,,29 December 2019 8AM,29 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee,"Silverado Canyon Market 28192 Silverado Canyon Rd., Silverado",,,29 December 2019 9AM,29 December 2019 12PM,,,,,
http://www.socalcarculture.com/events.html,Million Dollar Breakfast Cruise,"Enderle Center 55Fwy & 17th St., Tustin",,,29 December 2019 7AM,29 December 2019 11AM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee,"4360 E. Main Street, Ventura",,,29 December 2019 7AM,29 December 2019 10AM,,,,,
http://www.socalcarculture.com/events.html,Supercar Sunday,"Pierce College 6201 Winnetka Ave., Woodland Hills",,,29 December 2019 7AM,29 December 2019 10AM,,,,,
http://www.socalcarculture.com/events.html,Deli Relics Car Show,"Gus's 8320 Alondra Blvd., Paramount",,,30 December 2019 4PM,30 December 2019 7:30PM,,,,,
http://www.socalcarculture.com/events.html,Park 'n Chill,"30721 Russell Ranch Rd., Westlake Village",,,30 December 2019 8PM,30 December 2019,,,,,
http://www.socalcarculture.com/events.html,Tuesday Cruz-In,"Chatsworth & Lindley St., Granada Hills",,,31 December 2019 6PM,31 December 2019,,,,,
http://www.socalcarculture.com/events.html,Classics at Carl's,"13425 Beach Blvd., Westminster",,,31 December 2019 4PM,31 December 2019 8PM,,,,,
http://www.socalcarculture.com/events.html,Inland Empire Classic Mustang Club,"Farmer Boys 3883 Pierce St., Riverside",,,8 January 2020 5PM,8 January 2020 8PM,,,,,
http://www.socalcarculture.com/events.html,35th Annual Fabulous Fords Forever,"Knott's Berry Farm, Buena Park",,,12 January 2020 10AM,12 January 2020 3PM,,,,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,12 January 2020 6AM,12 January 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,12th Annual Jeff's Fun Run,"6211 Beach Blvd., Buena Park",,,18 January 2020 8AM,18 January 2020,,,,,
http://www.socalcarculture.com/events.html,Pomona Swap Meet and Classic Car Show at the Fairplex,"Info, Pomona",,,19 January 2020,19 January 2020,,,,,
http://www.socalcarculture.com/events.html,Grand National Roadster Show,"Pomona Fairplex, Pomona",,,24 January 2020,26 January 2020,,,,,
http://www.socalcarculture.com/events.html,Show 'n Shine Pontiac Cadillac Buick Olds GMC,"4011 W. Commonwealth, Fullerton",,,25 January 2020 10AM,25 January 2020 3PM,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,26 January 2020 7AM,26 January 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Cars & Coffee Los Angeles,"3226 Riverside Dr., Los Angeles",,,26 January 2020 7AM,26 January 2020 9AM,,,,,
http://www.socalcarculture.com/events.html,17th Annual Car Show,"25925 Camino Del Avion, San Juan Capistrano",,,1 February 2020 7:30AM,1 February 2020 2PM,,,,,
http://www.socalcarculture.com/events.html,Dr. George Charity Car Show,"78-200 Miles Ave., Indian Wells",,,8 February 2020 6:30AM,8 February 2020 3PM,,,,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,9 February 2020 6AM,9 February 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,23 February 2020 7AM,23 February 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Pomona Swap Meet and Classic Car Show at the Fairplex,"Info, Pomona",,,1 March 2020,1 March 2020,,,,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,8 March 2020 6AM,8 March 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,22 March 2020 7AM,22 March 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,20th Del Mar Nationals,"2260 Jimmy Durante Blvd., Del Mar",,,3 April 2020,5 April 2020,,,,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,12 April 2020 6AM,12 April 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Pomona Swap Meet and Classic Car Show at the Fairplex,"Info, Pomona",,,19 April 2020,19 April 2020,,,,,
http://www.socalcarculture.com/events.html,18th Annual Corn Feed Run,"Civic Center 13220 Central Ave., Chino",,,25 April 2020 8AM,25 April 2020 3PM,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,26 April 2020 7AM,26 April 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Annual Show and Go for Charity,"Downtown Riverside, Riverside",,,1 May 2020,2 May 2020,,,,,
http://www.socalcarculture.com/events.html,Temecula Rod Run,"Downtown Temecula, Temecula",,,1 May 2020,2 May 2020,,,,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,10 May 2020 6AM,10 May 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,26th Anniversary Muckenthaler Motor Car Festival,"1201 W. Malvern Ave., Fullerton",,,16 May 2020,17 May 2020,,,,,
http://www.socalcarculture.com/events.html,Mopars in May,"California School for the Deaf 3044 Horace St., Riverside",,,17 May 2020 8AM,17 May 2020 3:30PM,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,31 May 2020 7AM,31 May 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Pomona Swap Meet and Classic Car Show at the Fairplex,"Info, Pomona",,,7 June 2020,7 June 2020,,,,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,14 June 2020 6AM,14 June 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,28 June 2020 7AM,28 June 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,12 July 2020 6AM,12 July 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,26 July 2020 7AM,26 July 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,2 August 2020 6AM,2 August 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Pomona Swap Meet and Classic Car Show at the Fairplex,"Info, Pomona",,,9 August 2020,9 August 2020,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,23 August 2020 7AM,23 August 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,13 September 2020 6AM,13 September 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,27 September 2020 7AM,27 September 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Hi-Performance Swap Meet & Car Show,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,11 October 2020 6AM,11 October 2020 1PM,,,,,
http://www.socalcarculture.com/events.html,Pomona Swap Meet and Classic Car Show at the Fairplex,"Info, Pomona",,,18 October 2020,18 October 2020,,,,,
http://www.socalcarculture.com/events.html,So-Cal Cycle Swap Meet,"Veterans Stadium 5000 Lew Davis St., Long Beach",,,25 October 2020 7AM,25 October 2020 1PM,,,,,
